@RELATION appendixE_666_pointO_pulse_only

@ATTRIBUTE omega_m_MHz NUMERIC
@ATTRIBUTE omega_a_MHz NUMERIC
@ATTRIBUTE sigma_ns NUMERIC
@ATTRIBUTE T_active_ns NUMERIC
@ATTRIBUTE T_total_ns NUMERIC
@ATTRIBUTE omega_r_MHz NUMERIC
@ATTRIBUTE omega_p_MHz NUMERIC
@ATTRIBUTE g_qr_MHz NUMERIC
@ATTRIBUTE J_MHz NUMERIC
@ATTRIBUTE detuning_MHz NUMERIC
@ATTRIBUTE leakage_final NUMERIC
@ATTRIBUTE min_leakage NUMERIC
@ATTRIBUTE min_leakage_time_ns NUMERIC

@DATA
567,132,4,30,46,7129,7111,120,28.8,2,0.009206366585,0.009206366585,46
567,132,5,30,50,7129,7111,120,28.8,2,0.01067641814,0.01067641814,50
567,132,6,30,54,7129,7111,120,28.8,2,0.01286734849,0.01286734849,54
567,132,4,32,48,7129,7111,120,28.8,2,0.009481613283,0.008113321821,40.10126582
567,132,5,32,52,7129,7111,120,28.8,2,0.009203194163,0.008541339132,44.10126582
567,132,6,32,56,7129,7111,120,28.8,2,0.009311173675,0.009142028103,49.62025316
567,132,4,34.5,50.5,7129,7111,120,28.8,2,0.01882173994,0.00795278703,38.99367089
567,132,5,34.5,54.5,7129,7111,120,28.8,2,0.01692256627,0.008278283436,41.39240506
567,132,6,34.5,58.5,7129,7111,120,28.8,2,0.01501807392,0.008660333765,44.43037975
567,132,4,37,53,7129,7111,120,28.8,2,0.03384441509,0.00801074134,38.24050633
567,132,5,37,57,7129,7111,120,28.8,2,0.03096820426,0.008169873843,41.12658228
567,132,6,37,61,7129,7111,120,28.8,2,0.02776325077,0.00855399581,43.24050633
567,132,4,40,56,7129,7111,120,28.8,2,0.05374965463,0.007946059249,38.27848101
567,132,5,40,60,7129,7111,120,28.8,2,0.05047772781,0.008184851758,41.01265823
567,132,6,40,64,7129,7111,120,28.8,2,0.04660723274,0.008432184588,42.93670886
568,132,4,30,46,7129,7111,120,28.8,4,0.0326270651,0.03258871537,43.08860759
568,132,5,30,50,7129,7111,120,28.8,4,0.0352040005,0.03519410648,48.10126582
568,132,6,30,54,7129,7111,120,28.8,4,0.03869541758,0.03869541758,54
568,132,4,32,48,7129,7111,120,28.8,4,0.03385519804,0.03105965427,39.49367089
568,132,5,32,52,7129,7111,120,28.8,4,0.03460934868,0.03263948101,42.78481013
568,132,6,32,56,7129,7111,120,28.8,4,0.03593036474,0.03471967184,46.78481013
568,132,4,34.5,50.5,7129,7111,120,28.8,4,0.04361691775,0.03059162031,38.35443038
568,132,5,34.5,54.5,7129,7111,120,28.8,4,0.04266320971,0.0317345058,41.39240506
568,132,6,34.5,58.5,7129,7111,120,28.8,4,0.04186577175,0.03319811844,44.43037975
568,132,4,37,53,7129,7111,120,28.8,4,0.05821051019,0.03046001312,38.24050633
568,132,5,37,57,7129,7111,120,28.8,4,0.05620497467,0.03145928198,40.40506329
568,132,6,37,61,7129,7111,120,28.8,4,0.05401197226,0.03258574595,43.24050633
568,132,4,40,56,7129,7111,120,28.8,4,0.07659361129,0.03044232893,38.27848101
568,132,5,40,60,7129,7111,120,28.8,4,0.07412125938,0.03135088028,40.25316456
568,132,6,40,64,7129,7111,120,28.8,4,0.07116863916,0.03234222587,42.93670886
566,136,4,30,46,7129,7111,120,28.8,-4,0.03214487054,0.02882765416,37.26582278
566,136,5,30,50,7129,7111,120,28.8,-4,0.03280123906,0.0305152374,41.13924051
566,136,6,30,54,7129,7111,120,28.8,-4,0.03409908374,0.0327391241,44.43037975
566,136,4,32,48,7129,7111,120,28.8,-4,0.04124973667,0.02835988951,36.4556962
566,136,5,32,52,7129,7111,120,28.8,-4,0.04018937543,0.02962906745,39.49367089
566,136,6,32,56,7129,7111,120,28.8,-4,0.03938368492,0.03126843053,42.53164557
566,136,4,34.5,50.5,7129,7111,120,28.8,-4,0.05857296064,0.02820848125,36.43670886
566,136,5,34.5,54.5,7129,7111,120,28.8,-4,0.0560966134,0.02922515645,38.63291139
566,136,6,34.5,58.5,7129,7111,120,28.8,-4,0.05344436474,0.0305341394,41.46835443
566,136,4,37,53,7129,7111,120,28.8,-4,0.07765197503,0.02814237652,36.2278481
566,136,5,37,57,7129,7111,120,28.8,-4,0.07453953721,0.02916287419,38.24050633
566,136,6,37,61,7129,7111,120,28.8,-4,0.07092172434,0.030233631,40.92405063
566,136,4,40,56,7129,7111,120,28.8,-4,0.09720656123,0.02813376142,36.15189873
566,136,5,40,60,7129,7111,120,28.8,-4,0.09419720247,0.02917250706,38.73417722
566,136,6,40,64,7129,7111,120,28.8,-4,0.09044457249,0.03017664486,40.50632911
567,136,4,30,46,7129,7111,120,28.8,-2,0.009306766686,0.007518984286,38.43037975
567,136,5,30,50,7129,7111,120,28.8,-2,0.008855164684,0.007986558626,42.40506329
567,136,6,30,54,7129,7111,120,28.8,-2,0.008850267309,0.008614125376,47.16455696
567,136,4,32,48,7129,7111,120,28.8,-2,0.01794387769,0.007374626445,37.06329114
567,136,5,32,52,7129,7111,120,28.8,-2,0.01585896279,0.007751832164,40.15189873
567,136,6,32,56,7129,7111,120,28.8,-2,0.0138484596,0.008152102931,43.24050633
567,136,4,34.5,50.5,7129,7111,120,28.8,-2,0.03549848375,0.007335374236,36.43670886
567,136,5,34.5,54.5,7129,7111,120,28.8,-2,0.0320909404,0.007670207631,39.32278481
567,136,6,34.5,58.5,7129,7111,120,28.8,-2,0.02834930452,0.007964025212,41.46835443
567,136,4,37,53,7129,7111,120,28.8,-2,0.05565258289,0.007370590052,36.2278481
567,136,5,37,57,7129,7111,120,28.8,-2,0.05168574896,0.007599966541,38.96202532
567,136,6,37,61,7129,7111,120,28.8,-2,0.0470783726,0.007919349494,40.92405063
567,136,4,40,56,7129,7111,120,28.8,-2,0.07739949001,0.007404681466,36.15189873
567,136,5,40,60,7129,7111,120,28.8,-2,0.07360740119,0.007547388135,38.73417722
567,136,6,40,64,7129,7111,120,28.8,-2,0.0689610774,0.007939902495,41.3164557
568,136,4,30,46,7129,7111,120,28.8,0,0.00153350122,0.0002059839433,38.43037975
568,136,5,30,50,7129,7111,120,28.8,0,0.0006942194288,0.0002045372386,43.03797468
568,136,6,30,54,7129,7111,120,28.8,0,0.000231316375,0.0002002698879,49.21518987
568,136,4,32,48,7129,7111,120,28.8,0,0.009992977376,0.0002023275204,37.06329114
568,136,5,32,52,7129,7111,120,28.8,0,0.007549282446,0.0002085866035,40.15189873
568,136,6,32,56,7129,7111,120,28.8,0,0.005114696425,0.0002013431612,43.24050633
568,136,4,34.5,50.5,7129,7111,120,28.8,0,0.02760274134,0.0002519760823,36.43670886
568,136,5,34.5,54.5,7129,7111,120,28.8,0,0.02386896766,0.0002334507898,39.32278481
568,136,6,34.5,58.5,7129,7111,120,28.8,0,0.0197445392,0.0002858981621,41.46835443
568,136,4,37,53,7129,7111,120,28.8,0,0.0481010011,0.000322561211,36.2278481
568,136,5,37,57,7129,7111,120,28.8,0,0.04383635586,0.0002145679425,38.96202532
568,136,6,37,61,7129,7111,120,28.8,0,0.03888240132,0.0003302984172,40.92405063
568,136,4,40,56,7129,7111,120,28.8,0,0.07057564487,0.00034200482,36.86075949
568,136,5,40,60,7129,7111,120,28.8,0,0.06651263389,0.0001998730564,38.73417722
568,136,6,40,64,7129,7111,120,28.8,0,0.06155605861,0.0002736805834,41.3164557
569,136,4,30,46,7129,7111,120,28.8,2,0.009306766686,0.007518984286,38.43037975
569,136,5,30,50,7129,7111,120,28.8,2,0.008855164684,0.007986558626,42.40506329
569,136,6,30,54,7129,7111,120,28.8,2,0.008850267309,0.008614125376,47.16455696
569,136,4,32,48,7129,7111,120,28.8,2,0.01794387769,0.007374626445,37.06329114
569,136,5,32,52,7129,7111,120,28.8,2,0.01585896279,0.007751832164,40.15189873
569,136,6,32,56,7129,7111,120,28.8,2,0.0138484596,0.008152102931,43.24050633
569,136,4,34.5,50.5,7129,7111,120,28.8,2,0.03549848375,0.007335374236,36.43670886
569,136,5,34.5,54.5,7129,7111,120,28.8,2,0.0320909404,0.007670207631,39.32278481
569,136,6,34.5,58.5,7129,7111,120,28.8,2,0.02834930452,0.007964025212,41.46835443
569,136,4,37,53,7129,7111,120,28.8,2,0.05565258289,0.007370590052,36.2278481
569,136,5,37,57,7129,7111,120,28.8,2,0.05168574896,0.007599966541,38.96202532
569,136,6,37,61,7129,7111,120,28.8,2,0.0470783726,0.007919349494,40.92405063
569,136,4,40,56,7129,7111,120,28.8,2,0.07739949001,0.007404681466,36.15189873
569,136,5,40,60,7129,7111,120,28.8,2,0.07360740119,0.007547388135,38.73417722
569,136,6,40,64,7129,7111,120,28.8,2,0.0689610774,0.007939902495,41.3164557
570,136,4,30,46,7129,7111,120,28.8,4,0.03214487054,0.02882765416,37.26582278
570,136,5,30,50,7129,7111,120,28.8,4,0.03280123906,0.0305152374,41.13924051
570,136,6,30,54,7129,7111,120,28.8,4,0.03409908374,0.0327391241,44.43037975
570,136,4,32,48,7129,7111,120,28.8,4,0.04124973667,0.02835988951,36.4556962
570,136,5,32,52,7129,7111,120,28.8,4,0.04018937543,0.02962906745,39.49367089
570,136,6,32,56,7129,7111,120,28.8,4,0.03938368492,0.03126843053,42.53164557
570,136,4,34.5,50.5,7129,7111,120,28.8,4,0.05857296064,0.02820848125,36.43670886
570,136,5,34.5,54.5,7129,7111,120,28.8,4,0.0560966134,0.02922515645,38.63291139
570,136,6,34.5,58.5,7129,7111,120,28.8,4,0.05344436474,0.0305341394,41.46835443
570,136,4,37,53,7129,7111,120,28.8,4,0.07765197503,0.02814237652,36.2278481
570,136,5,37,57,7129,7111,120,28.8,4,0.07453953721,0.02916287419,38.24050633
570,136,6,37,61,7129,7111,120,28.8,4,0.07092172434,0.030233631,40.92405063
570,136,4,40,56,7129,7111,120,28.8,4,0.09720656123,0.02813376142,36.15189873
570,136,5,40,60,7129,7111,120,28.8,4,0.09419720247,0.02917250706,38.73417722
570,136,6,40,64,7129,7111,120,28.8,4,0.09044457249,0.03017664486,40.50632911
564.4499635,128.0036905,4.835517287,31.82822448,51.17029363,7129,7111,120,28.8,0.8962366125,0.004995905373,0.004995905373,51.17029363
561.830524,126.6359876,5.036086162,38.52064574,58.66499038,7129,7111,120,28.8,-2.974939665,0.02974070343,0.01968019629,44.5556889
562.3309779,126.5233804,5.29390523,35.57066102,56.74628194,7129,7111,120,28.8,-1.861424699,0.008868091791,0.008244083884,48.12659355
562.7624193,128.3162427,4.982448907,36.58590958,56.51570521,7129,7111,120,28.8,-2.791404134,0.02439227505,0.01687967419,43.63870909
561.2972545,123.9673564,3.859266356,30.63138678,46.06845221,7129,7111,120,28.8,-1.372847283,0.02725242623,0.02725242623,46.06845221
560.8847607,122.4747949,4.239532111,35.31379308,52.27192152,7129,7111,120,28.8,-0.7052733932,0.003843992863,0.003843992863,52.27192152
563.9547302,128.4702533,3.5,32.88392131,46.88392131,7129,7111,120,28.8,-0.5607928339,0.0008747437429,0.0008733505721,45.6969866
564.0972121,127.8544972,4.081918541,33.06674017,49.39441433,7129,7111,120,28.8,0.339926958,0.0005868354493,0.0005868354493,49.39441433
561.3189655,125.0644428,5.636539174,32.07739597,54.62355267,7129,7111,120,28.8,-2.426511718,0.02611289826,0.02611289826,54.62355267
565.2778022,127.9024349,4.64983974,34.16489415,52.76425311,7129,7111,120,28.8,2.653169602,0.01634967485,0.01566389998,45.41733179
564.2613689,128.3313924,4.264966504,34.72842069,51.78828671,7129,7111,120,28.8,0.1913453228,0.001936512349,0.0002861991878,43.26616358
563.7175181,132.0764703,5.515629613,34.85806208,56.92058053,7129,7111,120,28.8,-4.641434034,0.05574748006,0.043005702,42.51030698
566.0384192,126.0755888,5.457355827,30.90213329,52.7315566,7129,7111,120,28.8,6.001249639,0.09264070776,0.09262902917,51.39658049
564.9768087,128.2235487,4.886730725,36.5487308,56.0956537,7129,7111,120,28.8,1.730068751,0.01313757566,0.006700469075,43.31436552
564.9010954,127.800448,5.863113555,32.47301325,55.92546747,7129,7111,120,28.8,2.001742683,0.0124625379,0.0124625379,55.92546747
563.6097466,128.6094158,5.076361047,30.93841642,51.2438606,7129,7111,120,28.8,-1.38992273,0.01010882415,0.01010882415,51.2438606
562.8367536,126.2620952,5.539258323,37.93566602,60.09269932,7129,7111,120,28.8,-0.5885879184,0.005663818748,0.001006812385,47.16135896
560.8227448,124.0294166,5.388142054,28.52274065,50.07530886,7129,7111,120,28.8,-2.383927098,0.0687850878,0.0687850878,50.07530886
563.1593148,126.6104904,5.754208986,36.5682117,59.58504765,7129,7111,120,28.8,-0.291860777,0.001931976675,0.0004141041934,49.02567211
562.956316,127.0183597,4.84988276,39.0705882,58.47011924,7129,7111,120,28.8,-1.105727682,0.01580070921,0.002900684352,43.66755741
562.902442,126.7159252,5.21155344,34.13768866,54.98390243,7129,7111,120,28.8,-0.9110411651,0.002403281733,0.002403281733,54.98390243
562.0329729,127.4081473,4.993087119,33.16925633,53.14160481,7129,7111,120,28.8,-3.342201429,0.02621341846,0.02619095952,50.45089064
566.7288244,131.4983833,4.985513832,36.50514307,56.4471984,7129,7111,120,28.8,1.959265508,0.02550291228,0.007927818669,41.44224693
565.0683852,126.9803913,4.996760264,36.25014706,56.23718812,7129,7111,120,28.8,3.156379075,0.0258115222,0.02219535083,44.84737787
562.5836802,124.1273203,3.98707753,28.39401317,44.34232328,7129,7111,120,28.8,1.040040147,0.05208323341,0.05208323341,44.34232328
