@RELATION appendixE_05_T_active_sweep

@ATTRIBUTE omega_m_MHz NUMERIC
@ATTRIBUTE omega_a_MHz NUMERIC
@ATTRIBUTE sigma_ns NUMERIC
@ATTRIBUTE T_active_ns NUMERIC
@ATTRIBUTE T_total_ns NUMERIC
@ATTRIBUTE omega_r_MHz NUMERIC
@ATTRIBUTE omega_p_MHz NUMERIC
@ATTRIBUTE g_qr_MHz NUMERIC
@ATTRIBUTE J_MHz NUMERIC
@ATTRIBUTE detuning_MHz NUMERIC
@ATTRIBUTE leakage_final NUMERIC
@ATTRIBUTE min_leakage NUMERIC
@ATTRIBUTE min_leakage_time_ns NUMERIC

@DATA
564,128,6,26,50,7129,7111,120,28.8,0,0.0744087123,0.0744087123,50
564,128,6,28,52,7129,7111,120,28.8,0,0.04010949419,0.04010949419,52
564,128,6,30,54,7129,7111,120,28.8,0,0.01734893912,0.01734893912,54
564,128,6,32,56,7129,7111,120,28.8,0,0.004650879474,0.004650879474,56
564,128,6,34,58,7129,7111,120,28.8,0,0.0002587516273,0.0002587516273,58
564,128,6,36,60,7129,7111,120,28.8,0,0.002291240086,0.0002366143817,47.75510204
564,128,6,38,62,7129,7111,120,28.8,0,0.008874729456,0.000215118268,46.81632653
564,128,6,40,64,7129,7111,120,28.8,0,0.01825587381,0.0002300923401,45.71428571
564,128,6,42,66,7129,7111,120,28.8,0,0.02888038276,0.0002150362135,45.79591837
564,128,6,44,68,7129,7111,120,28.8,0,0.03945013966,0.0002616257787,45.79591837
564,128,6,46,70,7129,7111,120,28.8,0,0.0489514636,0.0002576912927,45.71428571
564,128,6,48,72,7129,7111,120,28.8,0,0.05666182987,0.0002154751949,45.55102041
568,136,4,24,40,7129,7111,120,28.8,0,0.03751631688,0.03751631688,40
568,136,4,26,42,7129,7111,120,28.8,0,0.01239576919,0.01239576919,42
568,136,4,28,44,7129,7111,120,28.8,0,0.00132522413,0.00132522413,44
568,136,4,30,46,7129,7111,120,28.8,0,0.0015335309,0.0002026623186,38.48979592
568,136,4,32,48,7129,7111,120,28.8,0,0.009993014325,0.000207715881,37.2244898
568,136,4,34,50,7129,7111,120,28.8,0,0.02369212414,0.000200943478,36.73469388
568,136,4,36,52,7129,7111,120,28.8,0,0.03985599765,0.000487726904,36.08163265
568,136,4,38,54,7129,7111,120,28.8,0,0.05610872489,0.0002326289114,36.36734694
568,136,4,40,56,7129,7111,120,28.8,0,0.07057532778,0.0002031701752,36.57142857
568,136,4,42,58,7129,7111,120,28.8,0,0.08192761909,0.0002383017006,36.69387755
